,Unnamed: 0,cluster_id
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,12,0
13,13,0
14,14,0
15,15,0
16,16,0
17,17,0
18,18,0
19,19,0
20,20,0
21,21,0
22,22,0
23,23,0
24,24,0
25,25,0
26,26,0
27,27,0
28,28,0
29,29,0
30,30,0
31,31,0
32,32,0
33,33,0
34,34,0
35,35,0
36,36,0
37,37,0
38,38,0
39,39,0
40,40,0
41,41,0
42,42,0
43,43,0
44,44,0
45,45,0
46,46,0
47,47,0
48,48,0
49,49,0
50,50,0
51,51,0
52,52,0
53,53,0
54,54,0
55,55,0
56,56,0
57,57,0
58,58,0
59,59,0
60,60,0
61,61,0
62,62,0
63,63,0
64,64,0
65,65,0
66,66,0
67,67,0
68,68,0
69,69,0
70,70,0
71,71,0
72,72,0
73,73,0
74,74,0
75,75,0
76,76,0
77,77,0
78,78,0
79,79,0
80,80,0
81,81,0
82,82,0
83,83,0
84,84,0
85,85,0
86,86,0
87,87,0
88,88,0
89,89,0
90,90,0
91,91,0
92,92,0
93,93,0
94,94,0
95,95,0
96,96,0
97,97,0
98,98,0
99,99,0
100,100,0
101,101,0
102,102,0
103,103,0
104,104,0
105,105,0
106,106,0
107,107,0
108,108,0
109,109,0
110,110,0
111,111,0
112,112,0
113,113,0
114,114,0
115,115,0
116,116,0
117,117,0
118,118,0
119,119,0
120,120,0
121,121,0
122,122,0
123,123,0
124,124,0
125,125,0
126,126,0
127,127,0
128,128,0
129,129,0
130,130,0
131,131,0
132,132,0
133,133,0
134,134,0
135,135,0
136,136,0
137,137,0
138,138,0
139,139,0
140,140,0
141,141,0
142,142,0
143,143,0
144,144,0
145,145,0
146,146,0
147,147,0
148,148,0
149,149,0
150,150,0
151,151,0
152,152,0
153,153,0
154,154,0
155,155,0
156,156,0
157,157,0
158,158,0
159,159,0
160,160,0
161,161,0
162,162,0
163,163,0
164,164,0
165,165,0
166,166,0
167,167,0
168,168,0
169,169,0
170,170,0
171,171,0
172,172,0
173,173,0
174,174,0
175,175,0
176,176,0
177,177,0
178,178,0
179,179,0
180,180,0
181,181,0
182,182,0
183,183,0
184,184,0
185,185,0
186,186,0
187,187,0
188,188,0
189,189,0
190,190,0
191,191,0
192,192,0
193,193,0
194,194,0
195,195,0
196,196,0
197,197,0
198,198,0
199,199,0
200,200,0
201,201,0
202,202,0
203,203,0
204,204,0
205,205,0
206,206,0
207,207,0
208,208,0
209,209,0
210,210,0
211,211,0
212,212,0
213,213,0
214,214,0
215,215,0
216,216,0
217,217,0
218,218,0
219,219,0
220,220,0
221,221,0
222,222,0
223,223,0
224,224,0
225,225,0
226,226,0
227,227,0
228,228,0
229,229,0
230,230,0
231,231,0
232,232,0
233,233,0
234,234,0
235,235,0
236,236,0
237,237,0
238,238,0
239,239,0
240,240,0
241,241,0
242,242,0
243,243,0
244,244,0
245,245,0
246,246,0
247,247,0
248,248,0
249,249,0
250,250,0
251,251,0
252,252,0
253,253,0
254,254,0
255,255,0
256,256,0
257,257,0
258,258,0
259,259,0
260,260,0
261,261,0
262,262,0
263,263,0
264,264,0
265,265,0
266,266,0
267,267,0
268,268,0
269,269,0
270,270,0
271,271,0
272,272,0
273,273,0
274,274,0
275,275,0
276,276,0
277,277,0
278,278,0
279,279,0
280,280,0
281,281,0
282,282,0
283,283,0
284,284,0
285,285,0
286,286,0
287,287,0
288,288,0
289,289,0
290,290,0
291,291,0
292,292,0
293,293,0
294,294,0
295,295,0
296,296,0
297,297,0
298,298,0
299,299,0
300,300,0
301,301,0
302,302,0
303,303,0
304,304,0
305,305,0
306,306,0
307,307,0
308,308,0
309,309,0
310,310,0
311,311,0
312,312,0
313,313,0
314,314,0
315,315,0
316,316,0
317,317,0
318,318,0
319,319,0
320,320,0
321,321,0
322,322,0
323,323,0
324,324,0
325,325,0
326,326,0
327,327,0
328,328,0
329,329,0
330,330,0
331,331,0
332,332,0
333,333,0
334,334,0
335,335,0
336,336,0
337,337,0
338,338,0
339,339,0
340,340,0
341,341,0
342,342,0
343,343,0
344,344,0
345,345,0
346,346,0
347,347,0
348,348,0
349,349,0
350,350,0
351,351,0
352,352,0
353,353,0
354,354,0
355,355,0
356,356,0
357,357,0
358,358,0
359,359,0
360,360,0
361,361,0
362,362,0
363,363,0
364,364,0
365,365,0
366,366,0
367,367,0
368,368,0
369,369,0
370,370,0
371,371,0
372,372,0
373,373,0
374,374,0
375,375,0
376,376,0
377,377,0
378,378,0
379,379,0
380,380,0
381,381,0
382,382,0
383,383,0
384,384,0
385,385,0
386,386,0
387,387,0
388,388,0
389,389,0
390,390,0
391,391,0
392,392,0
393,393,0
394,394,0
395,395,0
396,396,0
397,397,0
398,398,0
399,399,0
400,400,1
401,401,1
402,402,1
403,403,1
404,404,1
405,405,1
406,406,1
407,407,1
408,408,1
409,409,1
410,410,1
411,411,1
412,412,1
413,413,1
414,414,1
415,415,1
416,416,1
417,417,1
418,418,1
419,419,1
420,420,1
421,421,1
422,422,1
423,423,1
424,424,1
425,425,1
426,426,1
427,427,1
428,428,1
429,429,1
430,430,1
431,431,1
432,432,1
433,433,1
434,434,1
435,435,1
436,436,1
437,437,1
438,438,1
439,439,1
440,440,1
441,441,1
442,442,1
443,443,1
444,444,1
445,445,1
446,446,1
447,447,1
448,448,1
449,449,1
450,450,1
451,451,1
452,452,1
453,453,1
454,454,1
455,455,1
456,456,1
457,457,1
458,458,1
459,459,1
460,460,1
461,461,1
462,462,1
463,463,1
464,464,1
465,465,1
466,466,1
467,467,1
468,468,1
469,469,1
470,470,1
471,471,1
472,472,1
473,473,1
474,474,1
475,475,1
476,476,1
477,477,1
478,478,1
479,479,1
480,480,1
481,481,1
482,482,1
483,483,1
484,484,1
485,485,1
486,486,1
487,487,1
488,488,1
489,489,1
490,490,1
491,491,1
492,492,1
493,493,1
494,494,1
495,495,1
496,496,1
497,497,1
498,498,1
499,499,1
500,500,1
501,501,1
502,502,1
503,503,1
504,504,1
505,505,1
506,506,1
507,507,1
508,508,1
509,509,1
510,510,1
511,511,1
512,512,1
513,513,1
514,514,1
515,515,1
516,516,1
517,517,1
518,518,1
519,519,1
520,520,1
521,521,1
522,522,1
523,523,1
524,524,1
525,525,1
526,526,1
527,527,1
528,528,1
529,529,1
530,530,1
531,531,1
532,532,1
533,533,1
534,534,1
535,535,1
536,536,1
537,537,1
538,538,1
539,539,1
540,540,1
541,541,1
542,542,1
543,543,1
544,544,1
545,545,1
546,546,1
547,547,1
548,548,1
549,549,1
550,550,1
551,551,1
552,552,1
553,553,1
554,554,1
555,555,1
556,556,1
557,557,1
558,558,1
559,559,1
560,560,1
561,561,1
562,562,1
563,563,1
564,564,1
565,565,1
566,566,1
567,567,1
568,568,1
569,569,1
570,570,1
571,571,1
572,572,1
573,573,1
574,574,1
575,575,1
576,576,1
577,577,1
578,578,1
579,579,1
580,580,1
581,581,1
582,582,1
583,583,1
584,584,1
585,585,1
586,586,1
587,587,1
588,588,1
589,589,1
590,590,1
591,591,1
592,592,1
593,593,1
594,594,1
595,595,1
596,596,1
597,597,1
598,598,1
599,599,1
600,600,1
601,601,1
602,602,1
603,603,1
604,604,1
605,605,1
606,606,1
607,607,1
608,608,1
609,609,1
610,610,1
611,611,1
612,612,1
613,613,1
614,614,1
615,615,1
616,616,1
617,617,1
618,618,1
619,619,1
620,620,1
621,621,1
622,622,1
623,623,1
624,624,1
625,625,1
626,626,1
627,627,1
628,628,1
629,629,1
630,630,1
631,631,1
632,632,1
633,633,1
634,634,1
635,635,1
636,636,1
637,637,1
638,638,1
639,639,1
640,640,1
641,641,1
642,642,1
643,643,1
644,644,1
645,645,1
646,646,1
647,647,1
648,648,1
649,649,1
650,650,1
651,651,1
652,652,1
653,653,1
654,654,1
655,655,1
656,656,1
657,657,1
658,658,1
659,659,1
660,660,1
661,661,1
662,662,1
663,663,1
664,664,1
665,665,1
666,666,1
667,667,1
668,668,1
669,669,1
670,670,1
671,671,1
672,672,1
673,673,1
674,674,1
675,675,1
676,676,1
677,677,1
678,678,1
679,679,1
680,680,1
681,681,1
682,682,1
683,683,1
684,684,1
685,685,1
686,686,1
687,687,1
688,688,1
689,689,1
690,690,1
691,691,1
692,692,1
693,693,1
694,694,1
695,695,1
696,696,1
697,697,1
698,698,1
699,699,1
700,700,1
701,701,1
702,702,1
703,703,1
704,704,1
705,705,1
706,706,1
707,707,1
708,708,1
709,709,1
710,710,1
711,711,1
712,712,1
713,713,1
714,714,1
715,715,1
716,716,1
717,717,1
718,718,1
719,719,1
720,720,1
721,721,1
722,722,1
723,723,1
724,724,1
725,725,1
726,726,1
727,727,1
728,728,1
729,729,1
730,730,1
731,731,1
732,732,1
733,733,1
734,734,1
735,735,1
736,736,1
737,737,1
738,738,1
739,739,1
740,740,1
741,741,1
742,742,1
743,743,1
744,744,1
745,745,1
746,746,1
747,747,1
748,748,1
749,749,1
750,750,1
751,751,1
752,752,1
753,753,1
754,754,1
755,755,1
756,756,1
757,757,1
758,758,1
759,759,1
760,760,1
761,761,1
762,762,1
763,763,1
764,764,1
765,765,1
766,766,1
767,767,1
768,768,1
769,769,1
770,770,1
771,771,1
772,772,1
773,773,1
774,774,1
775,775,1
776,776,1
777,777,1
778,778,1
779,779,1
780,780,1
781,781,1
782,782,1
783,783,1
784,784,1
785,785,1
786,786,1
787,787,1
788,788,1
789,789,1
790,790,1
791,791,1
792,792,1
793,793,1
794,794,1
795,795,1
796,796,1
797,797,1
798,798,1
799,799,1
800,800,2
801,801,2
802,802,2
803,803,2
804,804,2
805,805,2
806,806,2
807,807,2
808,808,2
809,809,2
810,810,2
811,811,2
812,812,2
813,813,2
814,814,2
815,815,2
816,816,2
817,817,2
818,818,2
819,819,2
820,820,2
821,821,2
822,822,2
823,823,2
824,824,2
825,825,2
826,826,2
827,827,2
828,828,2
829,829,2
830,830,2
831,831,2
832,832,2
833,833,2
834,834,2
835,835,2
836,836,2
837,837,2
838,838,2
839,839,2
840,840,2
841,841,2
842,842,2
843,843,2
844,844,2
845,845,2
846,846,2
847,847,2
848,848,2
849,849,2
850,850,2
851,851,2
852,852,2
853,853,2
854,854,2
855,855,2
856,856,2
857,857,2
858,858,2
859,859,2
860,860,2
861,861,2
862,862,2
863,863,2
864,864,2
865,865,2
866,866,2
867,867,2
868,868,2
869,869,2
870,870,2
871,871,2
872,872,2
873,873,2
874,874,2
875,875,2
876,876,2
877,877,2
878,878,2
879,879,2
880,880,2
881,881,2
882,882,2
883,883,2
884,884,2
885,885,2
886,886,2
887,887,2
888,888,2
889,889,2
890,890,2
891,891,2
892,892,2
893,893,2
894,894,2
895,895,2
896,896,2
897,897,2
898,898,2
899,899,2
900,900,2
901,901,2
902,902,2
903,903,2
904,904,2
905,905,2
906,906,2
907,907,2
908,908,2
909,909,2
910,910,2
911,911,2
912,912,2
913,913,2
914,914,2
915,915,2
916,916,2
917,917,2
918,918,2
919,919,2
920,920,2
921,921,2
922,922,2
923,923,2
924,924,2
925,925,2
926,926,2
927,927,2
928,928,2
929,929,2
930,930,2
931,931,2
932,932,2
933,933,2
934,934,2
935,935,2
936,936,2
937,937,2
938,938,2
939,939,2
940,940,2
941,941,2
942,942,2
943,943,2
944,944,2
945,945,2
946,946,2
947,947,2
948,948,2
949,949,2
950,950,2
951,951,2
952,952,2
953,953,2
954,954,2
955,955,2
956,956,2
957,957,2
958,958,2
959,959,2
960,960,2
961,961,2
962,962,2
963,963,2
964,964,2
965,965,2
966,966,2
967,967,2
968,968,2
969,969,2
970,970,2
971,971,2
972,972,2
973,973,2
974,974,2
975,975,2
976,976,2
977,977,2
978,978,2
979,979,2
980,980,2
981,981,2
982,982,2
983,983,2
984,984,2
985,985,2
986,986,2
987,987,2
988,988,2
989,989,2
990,990,2
991,991,2
992,992,2
993,993,2
994,994,2
995,995,2
996,996,2
997,997,2
998,998,2
999,999,2
1000,1000,2
1001,1001,2
1002,1002,2
1003,1003,2
1004,1004,2
1005,1005,2
1006,1006,2
1007,1007,2
1008,1008,2
1009,1009,2
1010,1010,2
1011,1011,2
1012,1012,2
1013,1013,2
1014,1014,2
1015,1015,2
1016,1016,2
1017,1017,2
1018,1018,2
1019,1019,2
1020,1020,2
1021,1021,2
1022,1022,2
1023,1023,2
1024,1024,2
1025,1025,2
1026,1026,2
1027,1027,2
1028,1028,2
1029,1029,2
1030,1030,2
1031,1031,2
1032,1032,2
1033,1033,2
1034,1034,2
1035,1035,2
1036,1036,2
1037,1037,2
1038,1038,2
1039,1039,2
1040,1040,2
1041,1041,2
1042,1042,2
1043,1043,2
1044,1044,2
1045,1045,2
1046,1046,2
1047,1047,2
1048,1048,2
1049,1049,2
1050,1050,2
1051,1051,2
1052,1052,2
1053,1053,2
1054,1054,2
1055,1055,2
1056,1056,2
1057,1057,2
1058,1058,2
1059,1059,2
1060,1060,2
1061,1061,2
1062,1062,2
1063,1063,2
1064,1064,2
1065,1065,2
1066,1066,2
1067,1067,2
1068,1068,2
1069,1069,2
1070,1070,2
1071,1071,2
1072,1072,2
1073,1073,2
1074,1074,2
1075,1075,2
1076,1076,2
1077,1077,2
1078,1078,2
1079,1079,2
1080,1080,2
1081,1081,2
1082,1082,2
1083,1083,2
1084,1084,2
1085,1085,2
1086,1086,2
1087,1087,2
1088,1088,2
1089,1089,2
1090,1090,2
1091,1091,2
1092,1092,2
1093,1093,2
1094,1094,2
1095,1095,2
1096,1096,2
1097,1097,2
1098,1098,2
1099,1099,2
1100,1100,2
1101,1101,2
1102,1102,2
1103,1103,2
1104,1104,2
1105,1105,2
1106,1106,2
1107,1107,2
1108,1108,2
1109,1109,2
1110,1110,2
1111,1111,2
1112,1112,2
1113,1113,2
1114,1114,2
1115,1115,2
1116,1116,2
1117,1117,2
1118,1118,2
1119,1119,2
1120,1120,2
1121,1121,2
1122,1122,2
1123,1123,2
1124,1124,2
1125,1125,2
1126,1126,2
1127,1127,2
1128,1128,2
1129,1129,2
1130,1130,2
1131,1131,2
1132,1132,2
1133,1133,2
1134,1134,2
1135,1135,2
1136,1136,2
1137,1137,2
1138,1138,2
1139,1139,2
1140,1140,2
1141,1141,2
1142,1142,2
1143,1143,2
1144,1144,2
1145,1145,2
1146,1146,2
1147,1147,2
1148,1148,2
1149,1149,2
1150,1150,2
1151,1151,2
1152,1152,2
1153,1153,2
1154,1154,2
1155,1155,2
1156,1156,2
1157,1157,2
1158,1158,2
1159,1159,2
1160,1160,2
1161,1161,2
1162,1162,2
1163,1163,2
1164,1164,2
1165,1165,2
1166,1166,2
1167,1167,2
1168,1168,2
1169,1169,2
1170,1170,2
1171,1171,2
1172,1172,2
1173,1173,2
1174,1174,2
1175,1175,2
1176,1176,2
1177,1177,2
1178,1178,2
1179,1179,2
1180,1180,2
1181,1181,2
1182,1182,2
1183,1183,2
1184,1184,2
1185,1185,2
1186,1186,2
1187,1187,2
1188,1188,2
1189,1189,2
1190,1190,2
1191,1191,2
1192,1192,2
1193,1193,2
1194,1194,2
1195,1195,2
1196,1196,2
1197,1197,2
1198,1198,2
1199,1199,2
1200,1200,3
1201,1201,3
1202,1202,3
1203,1203,3
1204,1204,3
1205,1205,3
1206,1206,3
1207,1207,3
1208,1208,3
1209,1209,3
1210,1210,3
1211,1211,3
1212,1212,3
1213,1213,3
1214,1214,3
1215,1215,3
1216,1216,3
1217,1217,3
1218,1218,3
1219,1219,3
1220,1220,3
1221,1221,3
1222,1222,3
1223,1223,3
1224,1224,3
1225,1225,3
1226,1226,3
1227,1227,3
1228,1228,3
1229,1229,3
1230,1230,3
1231,1231,3
1232,1232,3
1233,1233,3
1234,1234,3
1235,1235,3
1236,1236,3
1237,1237,3
1238,1238,3
1239,1239,3
1240,1240,3
1241,1241,3
1242,1242,3
1243,1243,3
1244,1244,3
1245,1245,3
1246,1246,3
1247,1247,3
1248,1248,3
1249,1249,3
1250,1250,3
1251,1251,3
1252,1252,3
1253,1253,3
1254,1254,3
1255,1255,3
1256,1256,3
1257,1257,3
1258,1258,3
1259,1259,3
1260,1260,3
1261,1261,3
1262,1262,3
1263,1263,3
1264,1264,3
1265,1265,3
1266,1266,3
1267,1267,3
1268,1268,3
1269,1269,3
1270,1270,3
1271,1271,3
1272,1272,3
1273,1273,3
1274,1274,3
1275,1275,3
1276,1276,3
1277,1277,3
1278,1278,3
1279,1279,3
1280,1280,3
1281,1281,3
1282,1282,3
1283,1283,3
1284,1284,3
1285,1285,3
1286,1286,3
1287,1287,3
1288,1288,3
1289,1289,3
1290,1290,3
1291,1291,3
1292,1292,3
1293,1293,3
1294,1294,3
1295,1295,3
1296,1296,3
1297,1297,3
1298,1298,3
1299,1299,3
1300,1300,3
1301,1301,3
1302,1302,3
1303,1303,3
1304,1304,3
1305,1305,3
1306,1306,3
1307,1307,3
1308,1308,3
1309,1309,3
1310,1310,3
1311,1311,3
1312,1312,3
1313,1313,3
1314,1314,3
1315,1315,3
1316,1316,3
1317,1317,3
1318,1318,3
1319,1319,3
1320,1320,3
1321,1321,3
1322,1322,3
1323,1323,3
1324,1324,3
1325,1325,3
1326,1326,3
1327,1327,3
1328,1328,3
1329,1329,3
1330,1330,3
1331,1331,3
1332,1332,3
1333,1333,3
1334,1334,3
1335,1335,3
1336,1336,3
1337,1337,3
1338,1338,3
1339,1339,3
1340,1340,3
1341,1341,3
1342,1342,3
1343,1343,3
1344,1344,3
1345,1345,3
1346,1346,3
1347,1347,3
1348,1348,3
1349,1349,3
1350,1350,3
1351,1351,3
1352,1352,3
1353,1353,3
1354,1354,3
1355,1355,3
1356,1356,3
1357,1357,3
1358,1358,3
1359,1359,3
1360,1360,3
1361,1361,3
1362,1362,3
1363,1363,3
1364,1364,3
1365,1365,3
1366,1366,3
1367,1367,3
1368,1368,3
1369,1369,3
1370,1370,3
1371,1371,3
1372,1372,3
1373,1373,3
1374,1374,3
1375,1375,3
1376,1376,3
1377,1377,3
1378,1378,3
1379,1379,3
1380,1380,3
1381,1381,3
1382,1382,3
1383,1383,3
1384,1384,3
1385,1385,3
1386,1386,3
1387,1387,3
1388,1388,3
1389,1389,3
1390,1390,3
1391,1391,3
1392,1392,3
1393,1393,3
1394,1394,3
1395,1395,3
1396,1396,3
1397,1397,3
1398,1398,3
1399,1399,3
1400,1400,3
1401,1401,3
1402,1402,3
1403,1403,3
1404,1404,3
1405,1405,3
1406,1406,3
1407,1407,3
1408,1408,3
1409,1409,3
1410,1410,3
1411,1411,3
1412,1412,3
1413,1413,3
1414,1414,3
1415,1415,3
1416,1416,3
1417,1417,3
1418,1418,3
1419,1419,3
1420,1420,3
1421,1421,3
1422,1422,3
1423,1423,3
1424,1424,3
1425,1425,3
1426,1426,3
1427,1427,3
1428,1428,3
1429,1429,3
1430,1430,3
1431,1431,3
1432,1432,3
1433,1433,3
1434,1434,3
1435,1435,3
1436,1436,3
1437,1437,3
1438,1438,3
1439,1439,3
1440,1440,3
1441,1441,3
1442,1442,3
1443,1443,3
1444,1444,3
1445,1445,3
1446,1446,3
1447,1447,3
1448,1448,3
1449,1449,3
1450,1450,3
1451,1451,3
1452,1452,3
1453,1453,3
1454,1454,3
1455,1455,3
1456,1456,3
1457,1457,3
1458,1458,3
1459,1459,3
1460,1460,3
1461,1461,3
1462,1462,3
1463,1463,3
1464,1464,3
1465,1465,3
1466,1466,3
1467,1467,3
1468,1468,3
1469,1469,3
1470,1470,3
1471,1471,3
1472,1472,3
1473,1473,3
1474,1474,3
1475,1475,3
1476,1476,3
1477,1477,3
1478,1478,3
1479,1479,3
1480,1480,3
1481,1481,3
1482,1482,3
1483,1483,3
1484,1484,3
1485,1485,3
1486,1486,3
1487,1487,3
1488,1488,3
1489,1489,3
1490,1490,3
1491,1491,3
1492,1492,3
1493,1493,3
1494,1494,3
1495,1495,3
1496,1496,3
1497,1497,3
1498,1498,3
1499,1499,3
1500,1500,3
1501,1501,3
1502,1502,3
1503,1503,3
1504,1504,3
1505,1505,3
1506,1506,3
1507,1507,3
1508,1508,3
1509,1509,3
1510,1510,3
1511,1511,3
1512,1512,3
1513,1513,3
1514,1514,3
1515,1515,3
1516,1516,3
1517,1517,3
1518,1518,3
1519,1519,3
1520,1520,3
1521,1521,3
1522,1522,3
1523,1523,3
1524,1524,3
1525,1525,3
1526,1526,3
1527,1527,3
1528,1528,3
1529,1529,3
1530,1530,3
1531,1531,3
1532,1532,3
1533,1533,3
1534,1534,3
1535,1535,3
1536,1536,3
1537,1537,3
1538,1538,3
1539,1539,3
1540,1540,3
1541,1541,3
1542,1542,3
1543,1543,3
1544,1544,3
1545,1545,3
1546,1546,3
1547,1547,3
1548,1548,3
1549,1549,3
1550,1550,3
1551,1551,3
1552,1552,3
1553,1553,3
1554,1554,3
1555,1555,3
1556,1556,3
1557,1557,3
1558,1558,3
1559,1559,3
1560,1560,3
1561,1561,3
1562,1562,3
1563,1563,3
1564,1564,3
1565,1565,3
1566,1566,3
1567,1567,3
1568,1568,3
1569,1569,3
1570,1570,3
1571,1571,3
1572,1572,3
1573,1573,3
1574,1574,3
1575,1575,3
1576,1576,3
1577,1577,3
1578,1578,3
1579,1579,3
1580,1580,3
1581,1581,3
1582,1582,3
1583,1583,3
1584,1584,3
1585,1585,3
1586,1586,3
1587,1587,3
1588,1588,3
1589,1589,3
1590,1590,3
1591,1591,3
1592,1592,3
1593,1593,3
1594,1594,3
1595,1595,3
1596,1596,3
1597,1597,3
1598,1598,3
1599,1599,3
